Frame,Processing_Time_ms,FPS
1,4.7231659991666675,211.7223913316693
2,2.1974160335958004,455.0799596941246
3,0.9073329856619239,1102.1312085005627
4,1.683790935203433,593.8979591187676
5,1.5559169696643949,642.7078176386855
6,1.0250420309603214,975.5697520648392
7,1.1871251044794917,842.3712010019881
8,1.4997500693425536,666.7777654701964
9,1.6868329839780927,592.8269185498611
10,1.960374996997416,510.10648550998536
11,1.9204580457881093,520.7091100965052
12,1.7108749598264694,584.496251030191
13,1.451499992981553,688.942476634727
14,1.6766670159995556,596.421346908792
15,1.0012920247390866,998.7096424348099
16,2.059082966297865,485.6530874994092
17,0.8743749931454659,1143.6740618605895
18,1.8071250524371862,553.3651357726163
19,0.9774999925866723,1023.0179105718332
20,1.0374590056017041,963.8935076957777
21,1.6573750181123614,603.3637463287776
22,1.7384999664500356,575.2085241864972
23,1.72083405777812,581.1135568127728
24,1.2192500289529562,820.17631843631
25,0.9791249176487327,1021.3201420727772
26,1.9227080047130585,520.0997746661164
27,1.631333027034998,612.995619795385
28,0.8521670242771506,1173.4788738724646
29,2.0708750234916806,482.88766277837016
30,0.9950000094249845,1005.0251161081949
31,0.9080830495804548,1101.2208635124418
32,0.8350000716745853,1197.604687619378
33,1.9258329411968589,519.2558391791367
34,1.086917007341981,920.0334462016253
35,1.2963330373167992,771.4067073919825
36,2.1702090743929148,460.78509752786647
37,1.0428339010104537,958.9254808757657
38,1.8957080319523811,527.5073920376359
39,1.6978749772533774,588.9715163937939
40,1.772250048816204,564.2544632276705
41,0.9280830854550004,1077.4897373652077
42,1.728708972223103,578.4663677160244
43,1.8019999843090773,554.9389615468948
44,1.7377081094309688,575.4706412272317
45,1.7287499504163861,578.4526557812137
46,1.1762089561671019,850.1890712162982
47,2.2661249386146665,441.28193594273876
48,1.1717909947037697,853.3945085085769
49,0.9697080822661519,1031.238182178556
50,1.7904170090332627,558.5290996201778
51,1.0817090515047312,924.4630047321243
52,1.5928751090541482,627.7956095338834
53,1.9563750829547644,511.149425645758
54,0.9242920204997063,1081.909156220307
55,0.8645000634714961,1156.73791391569
56,1.146458089351654,872.2516848090983
57,1.0427499655634165,959.0026689280993
58,1.7961659468710423,556.7414312369191
59,1.830749912187457,546.2242512442117
60,0.8076250087469816,1238.1984078867065
61,1.0085409739986062,991.5313564656244
62,1.765624969266355,566.3716912745722
63,1.0422919876873493,959.4240498948982
64,1.0051249992102385,994.9011324817656
65,0.9551250841468573,1046.9832868992507
66,1.9092500442638993,523.7658645101901
67,0.8292919956147671,1205.8478862546895
68,0.9138750610873103,1094.2414806792299
69,1.6519170021638274,605.3572901605295
70,0.9046669583767653,1105.379157203099
71,1.0568340076133609,946.2223895106208
72,1.8429170595481992,542.6180168114322
73,0.8844580734148622,1130.6358436404278
74,1.8617080058902502,537.141161146702
75,0.9577920427545905,1044.0679765140044
76,1.0628330055624247,940.8815823054206
77,1.2385000009089708,807.4283401421649
78,1.9981249934062362,500.46919151703503
79,1.5973750269040465,626.0270651270607
80,0.9436249965801835,1059.7430161601553
81,1.8046669429168105,554.1188660461305
82,1.4700000174343586,680.2721007754369
83,1.3424999779090285,744.8789694265178
84,1.0277500841766596,972.9991905581886
85,0.8807500125840306,1135.395953121933
86,1.372499973513186,728.5974639695633
87,0.8763750083744526,1141.064031315605
88,0.8122079307213426,1231.211814334138
89,1.0658340761438012,938.2323406453755
90,0.8443749975413084,1184.30792350774
91,1.030542072840035,970.3630995327875
92,1.046665944159031,955.4146722557924
93,0.9574999567121267,1044.3864701924483
94,1.1899169767275453,840.3947666585561
95,0.9488749783486128,1053.879618303734
96,1.1524170404300094,867.7414207853635
97,0.8023750269785523,1246.3000048314443
98,0.9001248981803656,1110.9569372223073
99,0.8841659873723984,1131.0093515040564
100,1.0387090733274817,962.73347916036
101,0.9467499330639839,1056.2451235287463
102,0.980583019554615,1019.8014651061409
103,1.1240419698879123,889.6464961176836
104,1.2545839417725801,797.0769963683077
105,0.8514580549672246,1174.4559748612553
106,0.8315420709550381,1202.5849742653256
107,1.0118340142071247,988.3043917866332
108,1.1162080336362123,895.8903446899163
109,1.0720840655267239,932.7626742672383
110,1.0274579981341958,973.2757950358478
111,0.981333083473146,1019.0219985866448
112,0.8195829577744007,1220.1327400895775
113,1.010583946481347,989.5269002459437
114,0.8436249336227775,1185.3608874570614
115,1.036417088471353,964.862516378357
116,1.039499999023974,962.0009629042213
117,0.9625420207157731,1038.9156820980886
118,0.9708330035209656,1030.0432683821555
119,0.9714999468997121,1029.3361344910397
120,1.0181250981986523,982.1975725471058
121,1.0687080211937428,935.7092677970207
122,0.8631669916212559,1158.5243755924164
123,0.9517089929431677,1050.7413583510354
124,0.8642090251669288,1157.127466710779
125,0.9537501027807593,1048.4926786213643
126,1.1822920059785247,845.8147352289246
127,1.1096660746261477,901.1720037822236
128,1.0241250274702907,976.4432790692731
129,1.0368750663474202,964.436345762157
130,1.3032499700784683,767.3125056275967
131,1.1681660544127226,856.0426800817581
132,0.9790409822016954,1021.4077022099435
133,0.884957960806787,1129.997179852852
134,0.9217500919476151,1084.892758607755
135,1.083583920262754,922.8634545975119
136,0.8559590205550194,1168.280228359042
137,0.982999918051064,1017.294082773314
138,0.8447500877082348,1183.782061169062
139,0.8925410220399499,1120.3966824005993
140,1.11308298073709,898.4056151301443
141,1.1889999732375145,841.0429121180814
142,0.8500000694766641,1176.4704920738293
143,1.0285000316798687,972.2897123947395
144,0.8427080465480685,1186.6505892476482
145,1.1552920332178473,865.5820097838719
146,0.9632919682189822,1038.1068595940717
147,0.9579170728102326,1043.9317017978487
148,0.8754160953685641,1142.313929673619
149,0.9367500897496939,1067.5205809344593
150,1.0657079983502626,938.3433375258702
151,0.7650000043213367,1307.1895350995999
152,0.9635420283302665,1037.8374482874524
153,0.9457499254494905,1057.3619654526813
154,1.0516670299693942,950.8713038470952
155,0.8579170098528266,1165.6139096385878
156,1.0515840258449316,950.9463584676606
157,1.0539579670876265,948.8044411896927
158,1.1408330174162984,876.5524706365442
159,0.9743749396875501,1026.29897308388
160,1.24224997125566,804.9909624785139
161,0.9522499749436975,1050.1444224864651
162,0.8418329525738955,1187.8841246859135
163,0.9359170217067003,1068.4707904728996
164,1.0817080037668347,924.4639001631654
165,1.1439169757068157,874.189317264139
166,1.2085000053048134,827.4720691852834
167,0.9044590406119823,1105.6332626443448
168,1.130875083617866,884.2709636866576
169,1.168375019915402,855.8895756538911
170,1.0967919370159507,911.7499557123905
171,1.0125829139724374,987.5734482590925
172,1.049624988809228,952.721220113551
173,1.2628750409930944,791.8439810273106
174,1.0305829346179962,970.3246254224729
175,1.1349170235916972,881.121684856993
176,1.2452499940991402,803.0515998704637
177,1.1141248978674412,897.5654362577401
178,0.9662499651312828,1034.9288859887633
179,1.11474993173033,897.0621764899204
180,1.1622499441727996,860.4001273682343
181,1.1218750150874257,891.3648905195306
182,0.9818749967962503,1018.4595832085444
183,0.7780420128256083,1285.277637345455
184,0.9730829624459147,1027.661606042744
185,1.018499955534935,981.8360762468384
