Frame,Processing_Time_ms,FPS
1,5.035875015892088,198.57522214991934
2,1.621500006876886,616.7129175201577
3,0.542708090506494,1842.611189132501
4,1.5291670570150018,653.9507867453292
5,1.886166981421411,530.1757531808781
6,0.7924999808892608,1261.8296834252342
7,0.6394999800249934,1563.7217063883525
8,1.1855000630021095,843.5258935943393
9,0.5347080295905471,1870.1795085548845
10,1.7669170629233122,565.9575205785435
11,1.1917499359697104,839.1022057713088
12,1.1515000369399786,868.4324515155222
13,1.0079169878736138,992.1451984946536
14,1.5318330843001604,652.8126401296942
15,0.7792499382048845,1283.2853119034507
16,1.5070419758558273,663.5515241253413
17,0.6953339325264096,1438.157916968936
18,1.3011659029871225,768.5415039729156
19,0.4870000993832946,2053.387671309175
20,0.6103330524638295,1638.4496890069108
21,1.3793330872431397,724.9880462149217
22,1.5532500110566616,643.8113586876522
23,1.0877499589696527,919.3289245878052
24,0.8544590091332793,1170.3311561011571
25,0.4575420171022415,2185.5916235481864
26,4.181875032372773,239.1271839207987
27,1.9765000324696302,505.9448436995487
28,0.6132920971140265,1630.5444089459295
29,1.2309580342844129,812.3753792966024
30,0.5058749811723828,1976.772991782407
31,0.5005000857636333,1998.001655632605
32,0.6019999273121357,1661.1297686776998
33,1.4700000174343586,680.2721007754369
34,0.5680409958586097,1760.4363193689433
35,0.6376670207828283,1568.216588608198
36,1.8491660011932254,540.7843316147508
37,0.6140000186860561,1628.6644455483465
38,1.4420420629903674,693.4610478187416
39,1.1376250768080354,879.024223697507
40,1.3048340333625674,766.380991322699
41,0.732625019736588,1364.954749101451
42,1.4410830335691571,693.9225406903039
43,1.5301250386983156,653.5413608097706
44,1.2102500768378377,826.2755104406333
45,1.3500420609489083,740.7176627498012
46,0.46749995090067387,2139.0376578081446
47,1.4813340967521071,675.0671588485985
48,0.835083075799048,1197.485650206899
49,0.6613750010728836,1512.0015095487406
50,1.4229159569367766,702.7821953397577
51,0.6103749619796872,1638.337189907995
52,1.2955840211361647,771.8526808651501
53,0.9627910330891609,1038.6469811537945
54,0.5562079604715109,1797.8886874475438
55,0.7400419563055038,1351.2747371679834
56,0.5630840314552188,1775.9338644635823
57,1.0334589751437306,967.6242831612379
58,1.3614579802379012,734.5066939379649
59,1.229124958626926,813.5869286367068
60,0.563542009331286,1774.4906030814398
61,0.5055409856140614,1978.0789855946855
62,1.5512080863118172,644.658836441228
63,0.578042003326118,1729.978088522787
64,0.5603749305009842,1784.519516435155
65,0.7721249712631106,1295.127132547094
66,1.3976660557091236,715.4784906703893
67,0.5885420832782984,1699.1138414942188
68,0.5070420447736979,1972.223034179184
69,1.2192910071462393,820.1487537749567
70,0.8818750502541661,1133.9474903069192
71,0.6131669506430626,1630.8772006567606
72,1.5547089278697968,643.2072152374927
73,0.5991660291329026,1668.9864768320958
74,1.1952919885516167,836.6156634344552
75,0.5217909347265959,1916.476376738842
76,0.9447908960282803,1058.4352624520498
77,0.9104169439524412,1098.3978347971504
78,0.9211659198626876,1085.5807606832261
79,1.7033749027177691,587.0698214494529
80,0.6606249371543527,1513.7182140103705
81,1.1131670325994492,898.3377792502681
82,0.9807499591261148,1019.6278783340839
83,0.6848340854048729,1460.207693092264
84,0.46741601545363665,2139.4217719080075
85,0.5897079827263951,1695.7545586829315
86,0.44279207941144705,2258.3963139746893
87,0.5267920205369592,1898.2823600492275
88,0.6477499846369028,1543.8055171248695
89,0.65941596403718,1516.493464728459
90,0.6562919588759542,1523.7121017187567
91,0.7097909692674875,1408.86548758434
92,0.8099999977275729,1234.5679046981056
93,0.6295420462265611,1588.4562532303325
94,0.5084590520709753,1966.7267126565207
95,0.657958909869194,1519.8517490990519
96,0.4757919814437628,2101.758833693579
97,0.8706670487299562,1148.5446721093926
98,0.4931670846417546,2027.7103463350923
99,0.6553330458700657,1525.9416663054592
100,0.44812506530433893,2231.5198979571956
101,0.5260830512270331,1900.8405567668558
102,0.45583408791571856,2193.780646314663
103,0.599374994635582,1668.4046030448712
104,0.4741250304505229,2109.1482958614956
105,0.7390410173684359,1353.1048703640054
106,0.5522910505533218,1810.639515158056
107,0.5587079795077443,1789.8437764949424
108,0.5430419696494937,1841.4782942936247
109,0.5644169868901372,1771.7397300706123
110,0.5094170337542892,1963.0281944642184
111,0.8404579712077975,1189.8274919838398
112,0.6831249920651317,1463.8609502148859
113,0.5057499511167407,1977.261683944628
114,0.6012090016156435,1663.3150822969646
115,0.6500410381704569,1538.364412829233
116,0.6808340549468994,1468.7866929306194
117,0.6120409816503525,1633.8775179784957
118,0.467624980956316,2138.465737982926
119,0.5480409599840641,1824.6811333756475
120,0.5612920504063368,1781.6037110735292
121,0.7822080515325069,1278.432250909197
122,0.49758306704461575,2009.7146913368238
123,0.7699159905314445,1298.8430066373046
124,0.5601249868050218,1785.3158197852326
125,0.7727079791948199,1294.1499595254909
126,0.4452499561011791,2245.929474662899
127,0.5293339490890503,1889.1665681389522
128,0.6374170770868659,1568.831516987616
129,0.7168339798226953,1395.0231547998662
130,0.48595794942229986,2057.791216686107
131,0.5388340214267373,1855.859059070132
132,0.6913329707458615,1446.4809900808368
133,0.7794999983161688,1282.873639717951
134,0.5951670464128256,1680.2005521427513
135,0.5702499765902758,1753.6169067105448
136,0.8585000177845359,1164.8223404591442
137,0.9350000182166696,1069.5186957400335
138,0.5582920275628567,1791.1772882829005
139,0.7118750363588333,1404.7409291311799
140,0.6437090924009681,1553.496776424431
141,0.5282090278342366,1893.189906466009
142,0.5771249998360872,1732.7268794178317
143,0.7342080352827907,1362.01178949892
144,0.5294160218909383,1888.8736997952128
