epoch,mse_cm2,mae_cm,rmse_cm,max_abs_error_cm,mape_percent
132.0,52.82036209106445,5.598300457000732,7.267761707305908,38.547935485839844,9.911819458007812
133.0,22.30291175842285,2.929845094680786,4.722595691680908,36.498191833496094,3.860748291015625
134.0,23.5424747467041,3.1550140380859375,4.8520588874816895,34.41864776611328,4.487927436828613
135.0,34.33993911743164,4.676998615264893,5.8600287437438965,34.209075927734375,6.851938247680664
136.0,23.909086227416992,3.1442201137542725,4.8896918296813965,36.66419982910156,5.485201358795166
137.0,23.696504592895508,3.210704803466797,4.867905616760254,35.16870880126953,4.388243198394775
138.0,56.25307083129883,5.879177570343018,7.500204563140869,40.444129943847656,10.195025444030762
139.0,30.001829147338867,4.032285690307617,5.477392673492432,34.782470703125,6.008596420288086
140.0,32.22028732299805,4.527699947357178,5.676291465759277,33.93036651611328,6.527150630950928
141.0,46.488372802734375,5.044582843780518,6.818238258361816,38.72311782836914,7.55246114730835
142.0,37.46665573120117,4.511590003967285,6.121001243591309,32.96852111816406,6.235054016113281
143.0,25.396509170532227,3.271527051925659,5.03949499130249,35.524749755859375,4.241317272186279
144.0,20.3719425201416,2.770134687423706,4.513528823852539,35.33788299560547,3.8774025440216064
145.0,20.404741287231445,2.72253680229187,4.517160892486572,36.35505676269531,3.626437187194824
146.0,19.104585647583008,2.5182220935821533,4.370879173278809,36.48573303222656,3.6544387340545654
147.0,28.130762100219727,3.5800626277923584,5.303843975067139,34.37397766113281,4.605744361877441
148.0,21.3360538482666,3.1246612071990967,4.619096755981445,34.36060333251953,5.686799049377441
149.0,22.4927921295166,2.858863592147827,4.742656707763672,36.497642517089844,4.609288215637207
150.0,23.685745239257812,3.0879733562469482,4.866800308227539,35.45586395263672,3.9353177547454834
151.0,19.989112854003906,2.7409827709198,4.470918655395508,35.612937927246094,3.7919301986694336
152.0,19.588285446166992,2.726067304611206,4.425865650177002,35.693153381347656,3.8056418895721436
153.0,26.79329490661621,3.7613260746002197,5.176224231719971,34.47075653076172,5.196320056915283
154.0,25.195459365844727,3.1767826080322266,5.019507884979248,36.92033386230469,5.708131313323975
155.0,27.281082153320312,3.2210562229156494,5.223129749298096,35.72321319580078,4.130469799041748
156.0,25.93446922302246,3.1702239513397217,5.092589855194092,36.48067855834961,3.8690102100372314
157.0,30.55187225341797,3.8186357021331787,5.527374744415283,37.153385162353516,7.243602752685547
158.0,22.740060806274414,2.947312116622925,4.768653869628906,36.19805908203125,4.097622871398926
159.0,20.332794189453125,2.7773520946502686,4.509190082550049,35.60071563720703,3.7984256744384766
160.0,19.91450309753418,2.8300349712371826,4.46256685256958,34.86817169189453,4.535830974578857
161.0,22.305418014526367,2.9261066913604736,4.722861289978027,37.669349670410156,4.567468643188477
162.0,19.439455032348633,2.6612255573272705,4.409019947052002,35.38269805908203,3.6252553462982178
163.0,24.4567928314209,3.4550716876983643,4.945381164550781,34.744911193847656,5.206358432769775
164.0,22.663454055786133,3.359576463699341,4.76061487197876,34.02459716796875,5.1076579093933105
165.0,23.464879989624023,2.947930097579956,4.844056129455566,36.0080680847168,3.809560775756836
166.0,24.54361915588379,3.374056577682495,4.954151630401611,34.58898162841797,4.343770503997803
167.0,19.43450927734375,2.6508331298828125,4.408458709716797,35.10144805908203,3.571861982345581
168.0,23.194442749023438,2.96444034576416,4.816061019897461,36.739402770996094,5.144268035888672
169.0,18.761558532714844,2.487602472305298,4.331461429595947,36.147605895996094,3.521918535232544
170.0,19.592241287231445,2.888284921646118,4.426312446594238,34.50025177001953,4.3645243644714355
171.0,18.64728355407715,2.489574670791626,4.3182501792907715,35.9241943359375,3.5186986923217773
172.0,22.256881713867188,3.3144009113311768,4.717720031738281,34.244834899902344,5.610101222991943
173.0,23.638906478881836,3.3224947452545166,4.861985683441162,34.758819580078125,4.369915962219238
174.0,22.642484664916992,3.400724411010742,4.758411884307861,34.697776794433594,6.633230209350586
175.0,21.425613403320312,2.8691835403442383,4.628780841827393,34.70597839355469,4.239109039306641
176.0,20.9893856048584,2.8778018951416016,4.581417560577393,36.44851303100586,3.9902920722961426
177.0,22.794212341308594,3.2162551879882812,4.774328231811523,34.191871643066406,4.26530122756958
178.0,24.800323486328125,3.4299709796905518,4.979992389678955,34.670135498046875,5.704721450805664
179.0,24.43706703186035,3.224893808364868,4.943386077880859,36.234779357910156,5.342756748199463
180.0,24.31610870361328,3.3206253051757812,4.931136608123779,36.04606246948242,4.5040411949157715
181.0,21.482507705688477,3.0368010997772217,4.634922504425049,34.48473358154297,4.07133674621582
182.0,19.758787155151367,2.510655403137207,4.445085525512695,36.22004318237305,3.328920602798462
183.0,19.504838943481445,2.616719961166382,4.416428089141846,35.01807403564453,3.758089542388916
184.0,20.326051712036133,3.024134397506714,4.508442401885986,35.13585662841797,5.099644660949707
185.0,23.210153579711914,3.0782954692840576,4.817691802978516,37.67037582397461,5.214400768280029
186.0,27.29774284362793,3.3856265544891357,5.224724292755127,35.669532775878906,4.656251907348633
187.0,19.845373153686523,2.6742846965789795,4.454814434051514,35.82282257080078,4.569972515106201
188.0,29.777517318725586,3.4133589267730713,5.456878185272217,37.1179084777832,3.9610414505004883
189.0,29.810897827148438,3.4509437084198,5.459935665130615,34.99170684814453,5.1684184074401855
190.0,29.98102378845215,3.462961435317993,5.47549295425415,36.69072341918945,5.0304412841796875
191.0,23.91895866394043,3.1685874462127686,4.8907012939453125,35.23436737060547,4.299309730529785
192.0,23.43263053894043,3.043539047241211,4.840726375579834,37.043052673339844,3.9601783752441406
193.0,23.159128189086914,3.2765820026397705,4.8123931884765625,34.803253173828125,4.324185371398926
194.0,19.28892707824707,2.605576276779175,4.391916275024414,36.207305908203125,3.4643445014953613
195.0,22.697294235229492,3.0070972442626953,4.764167785644531,34.032188415527344,3.980055809020996
196.0,22.50965118408203,2.87726092338562,4.744433879852295,35.30830383300781,3.688789129257202
197.0,22.03977394104004,2.8977110385894775,4.6946539878845215,36.248260498046875,4.415987491607666
198.0,18.376070022583008,2.511570692062378,4.286731719970703,35.097572326660156,3.418234348297119
199.0,27.412086486816406,3.573781967163086,5.235655307769775,35.14263916015625,4.6620001792907715
200.0,22.541967391967773,3.3399085998535156,4.747838020324707,33.922462463378906,5.896542072296143
201.0,21.034944534301758,2.7671778202056885,4.586386680603027,36.94694519042969,5.033256530761719
202.0,26.424795150756836,3.3156967163085938,5.140505313873291,37.02971649169922,6.458881378173828
203.0,25.927932739257812,3.56023907661438,5.09194803237915,34.627235412597656,4.719869613647461
204.0,22.549291610717773,3.163017988204956,4.74860954284668,34.53437042236328,4.888752460479736
205.0,19.75103187561035,2.712137460708618,4.444213390350342,36.03925323486328,4.257287502288818
206.0,24.102758407592773,3.1190710067749023,4.909456253051758,34.67866516113281,3.901580333709717
207.0,25.207345962524414,3.543376922607422,5.020691871643066,34.98065185546875,5.315536022186279
208.0,21.17620086669922,2.7815723419189453,4.6017608642578125,37.321128845214844,4.183281421661377
209.0,20.864791870117188,2.896244764328003,4.5677995681762695,34.55133056640625,3.934049129486084
210.0,19.917816162109375,2.6511991024017334,4.462937831878662,34.85191345214844,3.5079424381256104
211.0,18.86513900756836,2.4524190425872803,4.343401908874512,35.31806182861328,3.2668519020080566
212.0,19.48323631286621,2.564772605895996,4.413981914520264,36.572933197021484,3.8471851348876953
213.0,22.324792861938477,3.026677370071411,4.724912166595459,34.86256408691406,4.191755294799805
214.0,22.915742874145508,3.0168075561523438,4.787039279937744,34.007301330566406,3.936621904373169
215.0,26.618989944458008,3.530527114868164,5.159359455108643,36.48835754394531,6.678880214691162
216.0,21.212209701538086,2.7609012126922607,4.605671405792236,36.91530227661133,3.784355640411377
217.0,24.576475143432617,2.972259521484375,4.9574666023254395,35.70592498779297,3.8600504398345947
218.0,26.070505142211914,3.7386128902435303,5.105928421020508,33.8004150390625,6.630518436431885
219.0,20.499189376831055,2.7565042972564697,4.5276031494140625,34.695457458496094,3.7741928100585938
220.0,20.032638549804688,2.6620163917541504,4.475783348083496,36.557926177978516,4.56736946105957
221.0,26.35084342956543,3.370236396789551,5.133307456970215,35.50684356689453,4.99303674697876
222.0,19.880836486816406,2.9026098251342773,4.4587931632995605,33.997962951660156,4.179816246032715
223.0,21.598352432250977,2.919265031814575,4.647402763366699,34.873023986816406,4.6635966300964355
224.0,57.57975769042969,5.5226731300354,7.588132858276367,33.178245544433594,6.037869453430176
225.0,23.90462303161621,2.9325010776519775,4.889235496520996,36.450340270996094,3.6924619674682617
226.0,25.203033447265625,3.729433059692383,5.020262241363525,33.51936340332031,6.734708786010742
227.0,28.15460968017578,3.7328288555145264,5.306091785430908,34.702430725097656,4.875063419342041
228.0,25.473709106445312,3.1937856674194336,5.047148704528809,36.067386627197266,4.106443881988525
229.0,19.270553588867188,2.6997499465942383,4.389823913574219,34.974769592285156,3.5537164211273193
230.0,21.17561149597168,3.052647590637207,4.601696491241455,35.352088928222656,4.767720699310303
231.0,41.43841552734375,4.613073825836182,6.437267780303955,33.761199951171875,5.994288444519043
232.0,24.556045532226562,3.238774299621582,4.9554057121276855,35.34687042236328,6.353265762329102
233.0,25.865814208984375,3.7345447540283203,5.08584451675415,33.09263610839844,5.700271129608154
234.0,24.420717239379883,3.339543104171753,4.941732406616211,34.84075164794922,4.05600118637085
235.0,31.468521118164062,4.112616062164307,5.609681129455566,32.87694549560547,4.986414432525635
236.0,20.447912216186523,2.8443024158477783,4.521936893463135,35.8422966003418,3.7299275398254395
237.0,20.4254093170166,2.709584951400757,4.5194478034973145,35.62312316894531,4.100849628448486
238.0,22.594388961791992,2.979659080505371,4.753355503082275,36.09504699707031,5.035477638244629
239.0,20.55304718017578,2.890090227127075,4.5335469245910645,34.724449157714844,4.347922325134277
240.0,21.148178100585938,2.982896566390991,4.598714828491211,35.154502868652344,4.547974109649658
241.0,20.386985778808594,2.725517988204956,4.515194892883301,35.403953552246094,4.093867301940918
242.0,26.831893920898438,3.509197950363159,5.179951190948486,35.19993591308594,5.839976787567139
243.0,28.26637840270996,4.124914646148682,5.31661319732666,31.59117889404297,7.3473310470581055
244.0,21.04558563232422,2.8610446453094482,4.5875468254089355,36.14918899536133,4.682587623596191
245.0,33.6579704284668,3.820551633834839,5.801548957824707,34.664146423339844,4.254575252532959
246.0,32.73762130737305,4.022294998168945,5.721680164337158,33.28276062011719,5.942909240722656
247.0,22.10272216796875,3.3991620540618896,4.701353073120117,34.134552001953125,5.674180507659912
248.0,19.205446243286133,2.786639928817749,4.382401943206787,34.159027099609375,3.8109734058380127
249.0,26.42816734313965,3.341824531555176,5.140833377838135,34.56928253173828,4.39668607711792
250.0,25.318578720092773,3.3457908630371094,5.03175687789917,37.64641189575195,6.164813041687012
251.0,21.744401931762695,2.8852317333221436,4.663089275360107,35.786766052246094,3.6517088413238525
252.0,19.06797981262207,2.5704784393310547,4.366689682006836,35.828067779541016,4.224573135375977
253.0,21.86181640625,2.7846248149871826,4.675662040710449,36.71528244018555,3.5866613388061523
254.0,22.924392700195312,2.9763786792755127,4.787942409515381,36.37773132324219,4.951428413391113
255.0,25.625694274902344,3.6795170307159424,5.062182903289795,35.36297607421875,5.985306739807129
256.0,18.599153518676758,2.543081521987915,4.312673568725586,35.47594451904297,3.5353527069091797
257.0,30.998626708984375,3.5684444904327393,5.567641258239746,36.622596740722656,4.5006794929504395
258.0,20.68485450744629,2.889822006225586,4.548060417175293,35.94605255126953,4.443904876708984
259.0,35.48880386352539,4.156755447387695,5.957248210906982,34.480003356933594,5.3717451095581055
260.0,26.135278701782227,3.7210779190063477,5.11226749420166,34.57208251953125,6.0668721199035645
261.0,24.365163803100586,2.986527681350708,4.936108112335205,36.57078170776367,3.5156917572021484
262.0,26.295074462890625,3.2638065814971924,5.127872467041016,35.25482177734375,4.22575569152832
263.0,20.01605224609375,2.728123426437378,4.473930358886719,34.72801971435547,3.823930501937866
264.0,25.01824951171875,3.5573482513427734,5.001824855804443,34.231101989746094,4.785137176513672
265.0,19.109233856201172,2.757281541824341,4.371410846710205,34.03031921386719,3.8763833045959473
266.0,22.97492790222168,2.987236738204956,4.793216705322266,35.012001037597656,4.107216835021973
267.0,21.438692092895508,2.906036376953125,4.630193710327148,34.31739044189453,3.844675064086914
268.0,19.359664916992188,2.7557754516601562,4.399961948394775,33.79515838623047,3.796760082244873
269.0,28.594627380371094,4.138218402862549,5.3473944664001465,33.64728546142578,7.510275363922119
270.0,19.051912307739258,2.63036847114563,4.36484956741333,35.059852600097656,3.889150857925415
271.0,19.139799118041992,2.845722198486328,4.374905586242676,35.019798278808594,4.566102981567383
272.0,18.593076705932617,2.532785177230835,4.311968803405762,34.867164611816406,3.513984441757202
273.0,20.39474868774414,2.7970027923583984,4.516054630279541,34.995460510253906,3.823376417160034
274.0,20.38030433654785,2.9459726810455322,4.5144548416137695,34.71935272216797,4.039407730102539
275.0,20.02404022216797,2.654736280441284,4.474822998046875,35.9870491027832,4.262587547302246
276.0,21.562082290649414,2.8723909854888916,4.64349889755249,36.644569396972656,4.757709503173828
277.0,22.017850875854492,2.919874906539917,4.692318439483643,35.68750762939453,3.800549268722534
278.0,23.90733528137207,3.178847074508667,4.88951301574707,35.321815490722656,4.957876205444336
279.0,24.369140625,3.239588975906372,4.936511039733887,36.61947250366211,4.912479400634766
280.0,18.028093338012695,2.489900588989258,4.245950222015381,35.040489196777344,3.48972487449646
281.0,20.797767639160156,2.707860231399536,4.5604567527771,35.40589141845703,3.3829126358032227
282.0,21.413955688476562,3.0126187801361084,4.627521514892578,34.738731384277344,3.9370999336242676
283.0,21.858915328979492,2.9367873668670654,4.675352096557617,35.84824752807617,3.7363674640655518
284.0,23.54073143005371,3.214684247970581,4.851879119873047,35.443084716796875,4.8035407066345215
285.0,21.959577560424805,2.851179361343384,4.686104774475098,36.417686462402344,3.7869346141815186
286.0,21.860544204711914,2.972196340560913,4.675526142120361,35.18665313720703,3.8887548446655273
287.0,24.884313583374023,3.6260807514190674,4.988418102264404,34.14007568359375,5.064352035522461
288.0,22.790687561035156,3.0087385177612305,4.773959159851074,36.544925689697266,3.6483983993530273
289.0,25.6627254486084,3.3575124740600586,5.0658392906188965,36.20548629760742,5.027988433837891
290.0,18.984697341918945,2.666691541671753,4.357143402099609,34.955833435058594,3.6701395511627197
291.0,31.722597122192383,3.930128812789917,5.63228178024292,33.319679260253906,4.839193344116211
292.0,21.844926834106445,2.813082695007324,4.673855781555176,34.78125762939453,3.56253981590271
293.0,20.16805076599121,2.66579270362854,4.490885257720947,34.73169708251953,3.4267940521240234
294.0,24.779747009277344,3.3284616470336914,4.977925777435303,34.55394744873047,4.7383198738098145
295.0,25.223474502563477,3.7711899280548096,5.0222978591918945,32.73217010498047,6.19173526763916
296.0,18.710437774658203,2.635627508163452,4.32555627822876,34.174659729003906,3.506998300552368
297.0,23.658071517944336,3.3235394954681396,4.863956451416016,33.018653869628906,4.331875801086426
298.0,19.920202255249023,2.677462339401245,4.463205337524414,34.45452117919922,3.5927350521087646
299.0,26.969179153442383,3.298971176147461,5.193185806274414,35.782127380371094,4.898752212524414
300.0,20.313207626342773,2.8924808502197266,4.507017612457275,34.02458190917969,3.9761390686035156
301.0,21.10521125793457,2.897193193435669,4.594040870666504,33.56138610839844,4.371194839477539
302.0,22.243066787719727,3.1324539184570312,4.7162556648254395,35.068946838378906,5.148764133453369
303.0,20.855504989624023,2.99617600440979,4.5667829513549805,33.82677459716797,4.583632946014404
304.0,27.905593872070312,3.854673147201538,5.282574653625488,32.75194549560547,5.103403568267822
305.0,20.24207878112793,3.0866711139678955,4.499119758605957,33.56830596923828,4.932592391967773
306.0,17.511789321899414,2.375864267349243,4.184709072113037,35.08502960205078,3.3556480407714844
307.0,21.461477279663086,2.882643938064575,4.63265323638916,36.40910339355469,4.778205394744873
308.0,19.375978469848633,2.720222234725952,4.401815414428711,34.58898162841797,3.640104055404663
309.0,21.415193557739258,3.004617691040039,4.627655506134033,35.50446319580078,5.135671615600586
310.0,38.3748664855957,5.263400077819824,6.194745063781738,31.292137145996094,11.338985443115234
